StudyID,SampleID,ESID,Authors,PubYear,r,n,Corrz,Varz,SEz,Gender,Raceethnic,Continent,Grade,Lowability,Teachers,Childanx,Adoladultanx,MvSanx,Anxcomp,Achmeas,Mathcont,Pub
6,1,1,Hoffman,2010,-0.380,70,-0.400059650,0.014925373,0.122169444,-999,2,1,5,2,1,-999,7,1,-999.00,3,3,0
6,1,2,Hoffman,2010,-0.420,70,-0.447692024,0.014925373,0.122169444,-999,2,1,5,2,1,-999,7,1,-999.00,3,3,0
19,2,3,Farquharson,2004,0.010,89,0.010000333,0.011627907,0.107832773,-999,-999,1,5,2,2,-999,1,1,-999.00,5,7,1
31,3,4,"Beasley, Long, & Natali",2001,-0.280,278,-0.287682072,0.003636364,0.060302269,-999,-999,1,3,2,2,6,-999,1,-999.00,2,-999,0
37,4,5,Novak & Tassell,2015,-0.440,30,-0.466047199,0.037037037,0.192450090,-999,-999,1,5,2,1,-999,3,1,-999.00,3,6,0
37,4,6,Novak & Tassell,2015,-0.600,30,-0.693147181,0.037037037,0.192450090,-999,-999,1,5,2,1,-999,3,1,-999.00,3,4,0
37,4,7,Novak & Tassell,2015,-0.690,30,-0.847955755,0.037037037,0.192450090,-999,-999,1,5,2,1,-999,3,1,-999.00,3,-999,0
47,5,8,"Hart, Logan, Thompson, Kovas, McLoughlin, & Petrill",2016,-0.310,506,-0.320545409,0.001988072,0.044587796,-999,1,1,3,2,2,1,-999,1,-999.00,2,-999,0
47,5,9,"Hart, Logan, Thompson, Kovas, McLoughlin, & Petrill",2016,-0.240,502,-0.244774113,0.002004008,0.044766148,-999,1,1,3,2,2,1,-999,1,-999.00,2,3,0
47,5,10,"Hart, Logan, Thompson, Kovas, McLoughlin, & Petrill",2016,-0.300,493,-0.309519604,0.002040816,0.045175395,-999,1,1,3,2,2,1,-999,1,-999.00,2,3,0
47,5,11,"Hart, Logan, Thompson, Kovas, McLoughlin, & Petrill",2016,-0.060,484,-0.060072156,0.002079002,0.045596075,-999,1,1,3,2,2,1,-999,1,-999.00,2,1,0
47,5,12,"Hart, Logan, Thompson, Kovas, McLoughlin, & Petrill",2016,-0.140,475,-0.140925576,0.002118644,0.046028731,-999,1,1,3,2,2,1,-999,1,-999.00,2,2,0
69,6,13,Leap,2013,0.250,40,-0.252215359,0.027027027,0.164398987,-999,-999,1,2,2,2,-999,10,1,-999.00,2,3,1
80,7,14,Abu-Hilal,2000,-0.360,394,-0.376885901,0.002557545,0.050572174,-999,-999,4,3,2,2,-999,10,1,-999.00,4,-999,0
80,7,15,Abu-Hilal,2000,-0.400,394,-0.423648930,0.002557545,0.050572174,-999,-999,4,3,2,2,-999,10,1,-999.00,4,-999,0
80,7,16,Abu-Hilal,2000,-0.450,394,-0.484700279,0.002557545,0.050572174,-999,-999,4,3,2,2,-999,10,1,2.00,4,-999,0
107,8,17,"Ferla, Valcke, & Cai",2009,-0.420,8796,-0.447692024,0.000113727,0.010664278,-999,-999,3,4,2,2,-999,8,1,1.00,4,-999,0
107,8,18,"Ferla, Valcke, & Cai",2009,-0.240,8796,-0.244774113,0.000113727,0.010664278,-999,-999,3,4,2,2,-999,8,1,1.00,2,-999,0
108,9,19,Zettle,2003,-0.150,24,-0.153187103,0.047619048,0.218217890,-999,2,1,5,2,2,-999,1,1,6.00,2,3,0
116,10,20,Zachai,1995,-0.270,111,-0.276863823,0.009259259,0.096225045,-999,-999,1,5,2,2,-999,1,1,6.00,1,-999,1
119,11,21,Bessant,2000,-0.240,240,-0.246578801,0.004219409,0.064956980,0,-999,1,5,2,2,-999,-999,2,5.00,4,8,1
119,11,22,Bessant,2000,-0.180,240,-0.176820020,0.004219409,0.064956980,0,-999,1,5,2,2,-999,-999,2,5.00,4,8,1
119,11,23,Bessant,2000,-0.170,240,-0.168578995,0.004219409,0.064956980,0,-999,1,5,2,2,-999,-999,2,4.00,4,8,1
119,12,24,Bessant,2000,-0.290,181,-0.298675449,0.005617978,0.074953169,1,-999,1,5,2,2,-999,-999,2,5.00,4,8,1
119,12,25,Bessant,2000,-0.280,181,-0.291483877,0.005617978,0.074953169,1,-999,1,5,2,2,-999,-999,2,4.00,4,8,1
119,12,26,Bessant,2000,-0.210,181,-0.208155148,0.005617978,0.074953169,1,-999,1,5,2,2,-999,-999,2,5.00,4,8,1
120,13,27,"Jansen, Schmitz, & van der Maas",2016,-0.330,521,-0.340585495,0.001930502,0.043937478,-999,-999,3,6,2,2,6,-999,1,-999.00,3,3,0
131,14,28,Baloglu,2001,-0.380,246,-0.400059650,0.004115226,0.064150030,-999,-999,1,5,2,2,-999,1,1,-999.00,4,-999,1
137,15,29,Tissot,1997,-0.260,265,-0.266108407,0.003816794,0.061780206,-999,2,1,3,2,2,-999,3,1,-999.00,1,-999,1
137,15,30,Tissot,1997,-0.170,258,-0.171666664,0.003921569,0.062622429,0,2,1,3,2,2,-999,3,1,-999.00,1,-999,1
137,15,31,Tissot,1997,-0.300,232,-0.309519604,0.004366812,0.066081860,1,2,1,3,2,2,-999,3,1,-999.00,1,-999,1
137,15,32,Tissot,1997,-0.270,225,-0.276863823,0.004504505,0.067115606,-999,2,1,3,2,2,-999,3,1,-999.00,1,-999,1
137,15,33,Tissot,1997,-0.370,76,-0.388423100,0.013698630,0.117041147,-999,2,1,3,2,2,-999,3,1,-999.00,1,-999,1
137,15,34,Tissot,1997,-0.130,131,-0.130739850,0.007812500,0.088388348,-999,2,1,3,2,2,-999,3,1,-999.00,1,-999,1
137,15,35,Tissot,1997,-0.250,119,-0.255412812,0.008620690,0.092847669,-999,2,1,3,2,2,-999,3,1,-999.00,1,-999,1
137,15,36,Tissot,1997,-0.230,168,-0.234189467,0.006060606,0.077849894,-999,1,1,3,2,2,-999,3,1,-999.00,1,-999,1
140,16,37,Davis,2009,-0.130,290,-0.134810788,0.003484321,0.059028134,-999,2,1,5,2,2,-999,1,1,6.00,4,-999,1
140,16,38,Davis,2009,-0.170,290,-0.175788613,0.003484321,0.059028134,-999,2,1,5,2,2,-999,1,1,6.00,4,-999,1
143,17,39,Cook,1997,-0.060,186,-0.056058649,0.005464481,0.073922127,-999,1,1,5,2,2,-999,1,1,-999.00,4,7,1
143,18,40,Cook,1997,-0.070,151,-0.072124804,0.006756757,0.082199494,-999,1,1,5,2,2,-999,1,1,-999.00,4,7,1
148,19,41,Erturan & Jansen,2015,-0.070,110,-0.071119666,0.009345794,0.096673649,1,-999,3,2,2,2,6,-999,1,-999.00,2,3,0
148,20,42,Erturan & Jansen,2015,-0.230,98,-0.237359351,0.010526316,0.102597835,0,-999,3,2,2,2,6,-999,1,-999.00,2,3,0
148,21,43,Erturan & Jansen,2015,-0.150,71,-0.151140436,0.014705882,0.121267813,1,-999,3,3,2,2,6,-999,1,-999.00,2,3,0
148,22,44,Erturan & Jansen,2015,-0.370,63,-0.388423100,0.016666667,0.129099445,0,-999,3,3,2,2,6,-999,1,-999.00,2,3,0
151,23,45,"Birgin, Baloglu, Cathoglu, & Gurbuz",2010,-0.750,73,-0.972955075,0.014285714,0.119522861,-999,-999,4,3,2,2,6,-999,1,-999.00,2,-999,0
151,24,46,"Birgin, Baloglu, Cathoglu, & Gurbuz",2010,-0.690,74,-0.847955755,0.014084507,0.118678166,-999,-999,4,3,2,2,6,-999,1,-999.00,2,-999,0
151,25,47,"Birgin, Baloglu, Cathoglu, & Gurbuz",2010,-0.720,73,-0.907644983,0.014285714,0.119522861,-999,-999,4,3,2,2,6,-999,1,-999.00,2,-999,0
153,26,48,Lim & Chapman,2013,-0.500,1027,-0.549306144,0.000976563,0.031250000,-999,-999,4,4,2,2,-999,3,1,-999.00,3,-999,0
166,27,49,"Gonzalez, Rodriguez, Failde, & Carrera",2016,-0.620,468,-0.718533343,0.002150538,0.046373890,-999,-999,3,5,2,2,-999,6,1,5.00,4,8,0
166,28,50,"Gonzalez, Rodriguez, Failde, & Carrera",2016,-0.570,479,-0.643090257,0.002100840,0.045834925,-999,-999,3,5,2,2,-999,6,1,5.00,4,8,0
167,29,51,Williams,1994,-0.230,175,-0.228916547,0.005813953,0.076249285,-999,1,1,4,2,2,-999,8,1,1.00,1,-999,0
167,29,52,Williams,1994,-0.400,175,-0.423648930,0.005813953,0.076249285,-999,1,1,4,2,2,-999,8,1,2.00,1,-999,0
171,30,53,Miller & Bichsel,2004,-0.320,100,-0.331647109,0.010309278,0.101534617,-999,-999,1,6,2,2,-999,1,1,6.00,2,-999,0
171,30,54,Miller & Bichsel,2004,-0.410,100,-0.435611223,0.010309278,0.101534617,-999,-999,1,6,2,2,-999,1,1,6.00,2,3,0
174,31,55,"Morsanyi, Primi, Handley, Chiesi, & Galli",2012,-0.340,93,-0.354092529,0.011111111,0.105409255,0,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
186,32,56,"Hopko, Hunt, & Armento",2005,-0.260,100,-0.266108407,0.010309278,0.101534617,-999,1,1,5,2,2,-999,1,1,6.00,2,3,0
197,33,57,"Hamid, Shahrill, Matzin, Mahalle, & Mundia",2013,-0.180,204,-0.184050431,0.004975124,0.070534562,-999,-999,4,4,2,2,-999,9,1,-999.00,3,-999,0
197,33,58,"Hamid, Shahrill, Matzin, Mahalle, & Mundia",2013,-0.260,204,-0.263964597,0.004975124,0.070534562,-999,-999,4,4,2,2,-999,9,1,-999.00,3,-999,0
210,34,59,"Standing, Sproule, & Leung",2006,-0.140,146,-0.145007898,0.006993007,0.083624201,-999,-999,-999,5,2,2,-999,10,1,-999.00,2,-999,0
212,35,60,"Rolison, Morsanyi, & O'Connor",2016,-0.500,210,-0.549306144,0.004830918,0.069504805,-999,-999,1,6,2,2,-999,10,1,-999.00,2,5,0
212,36,61,"Rolison, Morsanyi, & O'Connor",2016,-0.370,201,-0.388423100,0.005050505,0.071066905,-999,-999,1,6,2,2,-999,10,1,-999.00,2,5,0
241,37,62,Chiesi & Primi,2010,-0.130,487,-0.130739850,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
241,37,63,Chiesi & Primi,2010,-0.140,487,-0.140925576,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,6.00,2,-999,0
241,37,64,Chiesi & Primi,2010,-0.210,487,-0.213171347,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,5,8,0
241,37,65,Chiesi & Primi,2010,-0.110,487,-0.110446916,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,5,8,0
241,37,66,Chiesi & Primi,2010,-0.130,487,-0.130739850,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,6.00,5,8,0
241,37,67,Chiesi & Primi,2010,-0.150,487,-0.151140436,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,4,8,0
241,37,68,Chiesi & Primi,2010,-0.180,487,-0.181982689,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,6.00,4,8,0
241,37,69,Chiesi & Primi,2010,-0.250,487,-0.255412812,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,4,8,0
241,37,70,Chiesi & Primi,2010,-0.060,487,-0.060072156,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,4,-999,0
241,37,71,Chiesi & Primi,2010,-0.060,487,-0.060072156,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,4,-999,0
241,37,72,Chiesi & Primi,2010,-0.080,487,-0.080171325,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,6.00,4,-999,0
241,37,73,Chiesi & Primi,2010,-0.200,487,-0.202732554,0.002066116,0.045454545,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
272,38,74,"Stankov, Morony, & Lee",2014,-0.330,598,-0.342828254,0.001680672,0.040996003,-999,-999,4,4,2,2,-999,5,1,-999.00,3,-999,0
289,39,75,Ader & Erktin,2010,-0.470,751,-0.510070337,0.001336898,0.036563621,-999,-999,4,4,2,2,-999,10,1,-999.00,1,-999,0
295,40,76,Bai,2011,-0.380,647,-0.400059650,0.001552795,0.039405520,-999,2,1,3,2,2,-999,9,1,-999.00,2,-999,0
298,41,77,"Keeley, Zayac, & Correia",2008,0.040,76,0.036015564,0.013698630,0.117041147,-999,-999,1,5,2,2,-999,-999,2,6.00,5,8,0
298,41,78,"Keeley, Zayac, & Correia",2008,-0.020,76,-0.015001125,0.013698630,0.117041147,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,79,"Keeley, Zayac, & Correia",2008,-0.190,76,-0.195451377,0.013698630,0.117041147,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,80,"Keeley, Zayac, & Correia",2008,-0.030,69,-0.031009936,0.015151515,0.123091491,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,81,"Keeley, Zayac, & Correia",2008,-0.040,69,-0.044028428,0.015151515,0.123091491,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,82,"Keeley, Zayac, & Correia",2008,-0.080,69,-0.077152721,0.015151515,0.123091491,-999,-999,1,5,2,2,-999,-999,2,6.00,5,8,0
298,41,83,"Keeley, Zayac, & Correia",2008,-0.100,69,-0.104377407,0.015151515,0.123091491,-999,-999,1,5,2,2,-999,-999,2,6.00,5,8,0
298,41,84,"Keeley, Zayac, & Correia",2008,-0.110,69,-0.109434780,0.015151515,0.123091491,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,85,"Keeley, Zayac, & Correia",2008,-0.190,68,-0.191299921,0.015384615,0.124034735,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,86,"Keeley, Zayac, & Correia",2008,-0.190,63,-0.187154970,0.016666667,0.129099445,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,87,"Keeley, Zayac, & Correia",2008,-0.220,63,-0.225758808,0.016666667,0.129099445,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,88,"Keeley, Zayac, & Correia",2008,-0.250,63,-0.252215359,0.016666667,0.129099445,-999,-999,1,5,2,2,-999,-999,2,6.00,5,8,0
298,41,89,"Keeley, Zayac, & Correia",2008,-0.300,63,-0.308421065,0.016666667,0.129099445,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,90,"Keeley, Zayac, & Correia",2008,-0.310,63,-0.324976786,0.016666667,0.129099445,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,91,"Keeley, Zayac, & Correia",2008,-0.180,62,-0.179916485,0.016949153,0.130188911,-999,-999,1,5,2,2,-999,-999,2,6.00,5,8,0
298,41,92,"Keeley, Zayac, & Correia",2008,-0.090,61,-0.092260889,0.017241379,0.131306433,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
298,41,93,"Keeley, Zayac, & Correia",2008,-0.200,61,-0.202732554,0.017241379,0.131306433,-999,-999,1,5,2,2,-999,-999,2,6.00,5,8,0
298,41,94,"Keeley, Zayac, & Correia",2008,-0.270,61,-0.272554287,0.017241379,0.131306433,-999,-999,1,5,2,2,-999,-999,2,-999.00,5,8,0
308,42,95,"Maree, Van Der Walt, & Ellis",2009,-0.300,1103,-0.309519604,0.000909091,0.030151134,-999,-999,5,3,2,2,-999,10,1,-999.00,2,-999,0
315,43,96,Tobias & Everson,1995,-0.290,51,-0.298566264,0.020833333,0.144337567,-999,-999,1,2,2,2,-999,3,1,-999.00,3,-999,1
320,44,97,Lim & Chapman,2013,-0.500,1618,-0.549306144,0.000619195,0.024883630,-999,-999,4,4,2,2,-999,3,1,-999.00,3,-999,0
330,47,98,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,-0.270,59,-0.276863823,0.017857143,0.133630621,0,-999,3,4,2,2,-999,2,1,5.00,5,-999,0
330,45,99,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,-0.420,268,-0.447692024,0.003773585,0.061429512,0,-999,3,3,2,2,-999,6,1,4.00,5,-999,0
330,46,100,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,0.110,316,0.106399703,0.003194888,0.056523342,1,-999,3,3,2,2,-999,2,1,4.00,5,-999,0
330,46,101,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,-0.350,316,-0.365443754,0.003194888,0.056523342,1,-999,3,3,2,2,-999,6,1,4.00,5,-999,0
330,45,102,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,0.060,268,0.055055559,0.003773585,0.061429512,0,-999,3,3,2,2,-999,2,1,4.00,5,-999,0
330,47,103,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,-0.230,59,-0.234189467,0.017857143,0.133630621,0,-999,3,4,2,2,-999,2,1,5.00,5,-999,0
330,48,104,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,-0.100,52,-0.104377407,0.020408163,0.142857143,1,-999,3,4,2,2,-999,2,1,5.00,5,-999,0
330,48,105,"Goetz, Bieg, Ludtke, Pekrun, & Hall",2013,-0.150,52,-0.151140436,0.020408163,0.142857143,1,-999,3,4,2,2,-999,2,1,5.00,5,-999,0
335,49,106,Imbo & Bandierendonck,2007,-0.010,60,-0.012000576,0.017543860,0.132453236,-999,-999,3,5,2,2,-999,10,1,-999.00,2,3,0
335,50,107,Imbo & Bandierendonck,2007,-0.320,60,-0.332761588,0.017543860,0.132453236,-999,-999,3,5,2,2,-999,10,1,-999.00,2,3,0
337,51,108,"Catlioglu, Gurbuz, & Birgin",2014,-0.430,480,-0.456221950,0.002096436,0.045786855,-999,-999,4,5,2,1,-999,10,1,-999.00,4,-999,0
357,52,109,Harpole,1995,-0.530,19,-0.590145160,0.062500000,0.250000000,-999,-999,1,3,2,2,-999,8,1,3.00,2,-999,1
357,53,110,Harpole,1995,-0.450,28,-0.484700279,0.040000000,0.200000000,-999,1,1,3,2,2,-999,8,1,3.00,2,-999,1
363,54,111,Hong and Karstensson,2002,-0.430,298,-0.459896681,0.003389831,0.058222251,-999,-999,1,5,2,2,-999,10,1,5.00,3,-999,0
363,54,112,Hong and Karstensson,2002,-0.550,298,-0.618381314,0.003389831,0.058222251,-999,-999,1,5,2,2,-999,10,1,5.00,3,-999,0
369,55,113,"Bandalos, Yates, & Thorndike-Christ",1995,-0.260,338,-0.263964597,0.002985075,0.054635836,-999,-999,1,5,2,2,-999,-999,2,2.00,5,8,0
369,55,114,"Bandalos, Yates, & Thorndike-Christ",1995,-0.380,338,-0.404743086,0.002985075,0.054635836,-999,-999,1,5,2,2,-999,-999,2,1.00,5,8,0
370,56,115,"Lai, Zhu, Chen, & Li",2015,-0.110,217,-0.110446916,0.004672897,0.068358593,-999,-999,4,2,2,2,6,-999,1,4.00,5,-999,0
370,56,116,"Lai, Zhu, Chen, & Li",2015,-0.240,217,-0.244774113,0.004672897,0.068358593,-999,-999,4,2,2,2,6,-999,1,5.00,5,-999,0
377,57,117,Rushing Jr.,1996,-0.270,140,-0.276863823,0.007299270,0.085435766,-999,-999,1,5,2,2,-999,1,1,4.00,1,-999,1
377,57,118,Rushing Jr.,1996,-0.040,140,-0.040021354,0.007299270,0.085435766,-999,-999,1,5,2,2,-999,1,1,-999.00,1,-999,1
396,58,119,"Schommer-Aikens, Unruh, & Morphew",2015,-0.160,94,-0.161386696,0.010989011,0.104828484,-999,-999,1,5,2,2,-999,1,1,6.00,5,7,0
396,58,120,"Schommer-Aikens, Unruh, & Morphew",2015,-0.210,94,-0.213171347,0.010989011,0.104828484,-999,-999,1,5,2,2,-999,1,1,6.00,4,7,0
423,59,121,Hutt,2007,-0.180,100,-0.181982689,0.010309278,0.101534617,-999,-999,1,5,2,2,-999,7,1,-999.00,4,-999,1
423,60,122,Hutt,2007,0.010,154,0.010000333,0.006622517,0.081378846,-999,-999,1,5,2,2,-999,7,1,-999.00,4,-999,1
423,60,123,Hutt,2007,-0.010,154,-0.010000333,0.006622517,0.081378846,-999,-999,1,5,2,2,-999,7,1,-999.00,4,-999,1
426,61,124,Merritt,2011,-0.220,188,-0.223656109,0.005405405,0.073521462,-999,2,1,3,2,2,-999,4,1,-999.00,1,-999,1
427,62,125,Tsao,2004,-0.420,155,-0.450122871,0.006578947,0.081110711,-999,-999,1,5,2,1,-999,3,1,-999.00,2,-999,0
427,62,126,Tsao,2004,-0.460,155,-0.490987692,0.006578947,0.081110711,-999,-999,1,5,2,1,-999,3,1,-999.00,2,-999,0
427,62,127,Tsao,2004,-0.470,155,-0.507506360,0.006578947,0.081110711,-999,-999,1,5,2,1,-999,3,1,-999.00,2,-999,0
432,63,128,"Hunt, Clark-Carter, & Sheffield",2015,0.080,78,0.080171325,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
432,63,129,"Hunt, Clark-Carter, & Sheffield",2015,0.010,78,0.010000333,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
432,63,130,"Hunt, Clark-Carter, & Sheffield",2015,-0.010,78,-0.010000333,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
432,63,131,"Hunt, Clark-Carter, & Sheffield",2015,-0.020,78,-0.020002667,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
432,63,132,"Hunt, Clark-Carter, & Sheffield",2015,-0.050,78,-0.050041729,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
432,63,133,"Hunt, Clark-Carter, & Sheffield",2015,-0.050,78,-0.050041729,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
432,63,134,"Hunt, Clark-Carter, & Sheffield",2015,-0.100,78,-0.100335348,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
432,63,135,"Hunt, Clark-Carter, & Sheffield",2015,-0.120,78,-0.120581028,0.013333333,0.115470054,-999,-999,3,5,2,2,-999,10,1,-999.00,2,-999,0
437,64,136,Aoude,2013,-0.160,120,-0.161386696,0.008547009,0.092450033,-999,-999,4,5,1,2,-999,9,1,-999.00,4,-999,1
446,65,137,Guven & Cabakcor,2013,-0.350,115,-0.360892579,0.008928571,0.094491118,-999,-999,4,3,2,2,-999,10,1,-999.00,3,-999,0
465,66,138,Koponen & Lasonen,1994,-0.350,882,-0.365443754,0.001137656,0.033729163,-999,-999,3,4,2,2,-999,10,1,-999.00,4,-999,0
472,67,139,"Vukovic, Roberts, & Green Wright",2013,-0.220,78,-0.223656109,0.013333333,0.115470054,-999,2,1,1,2,2,3,-999,1,-999.00,2,3,0
472,67,140,"Vukovic, Roberts, & Green Wright",2013,-0.310,78,-0.320545409,0.013333333,0.115470054,-999,2,1,1,2,2,3,-999,1,-999.00,2,7,0
472,67,141,"Vukovic, Roberts, & Green Wright",2013,-0.360,78,-0.376885901,0.013333333,0.115470054,-999,2,1,1,2,2,3,-999,1,-999.00,3,4,0
480,68,142,Wilder,2012,-0.090,267,-0.086212965,0.003787879,0.061545745,1,-999,1,5,2,2,-999,1,1,4.00,1,-999,1
480,68,143,Wilder,2012,-0.280,267,-0.284429817,0.003787879,0.061545745,1,-999,1,5,2,2,-999,1,1,-999.00,1,-999,1
480,69,144,Wilder,2012,-0.050,157,-0.046032487,0.006493506,0.080582296,0,-999,1,5,2,2,-999,1,1,4.00,1,-999,1
480,69,145,Wilder,2012,-0.210,157,-0.215264538,0.006493506,0.080582296,0,-999,1,5,2,2,-999,1,1,-999.00,1,-999,1
487,70,146,"Devine, Fawcett, Szucs, & Dowker",2012,-0.180,268,-0.181982689,0.003773585,0.061429512,1,-999,3,3,2,2,-999,1,1,6.00,3,3,0
487,71,147,"Devine, Fawcett, Szucs, & Dowker",2012,-0.350,165,-0.364304607,0.006172840,0.078567420,0,-999,3,3,2,2,-999,1,1,6.00,3,3,0
501,72,148,"Frenzel, Pekrun, & Goetz",2007,-0.150,1036,-0.151140436,0.000968054,0.031113570,1,-999,3,3,2,2,-999,6,1,-999.00,4,-999,0
501,73,149,"Frenzel, Pekrun, & Goetz",2007,-0.170,1017,-0.171666664,0.000986193,0.031403715,0,-999,3,3,2,2,-999,6,1,-999.00,4,-999,0
528,74,150,Lim & Chapman,2015,-0.450,521,-0.484700279,0.001930502,0.043937478,0,-999,4,4,2,2,-999,3,1,-999.00,3,-999,0
528,74,151,Lim & Chapman,2015,-0.540,521,-0.604155603,0.001930502,0.043937478,0,-999,4,4,2,2,-999,3,1,-999.00,3,-999,0
528,75,152,Lim & Chapman,2015,-0.410,497,-0.435611223,0.002024291,0.044992127,1,-999,4,4,2,2,-999,3,1,-999.00,3,-999,0
528,75,153,Lim & Chapman,2015,-0.460,497,-0.497311288,0.002024291,0.044992127,1,-999,4,4,2,2,-999,3,1,-999.00,3,-999,0
530,76,154,Bull,2009,-0.220,58,-0.225758808,0.018181818,0.134839972,-999,-999,1,5,2,2,-999,2,1,4.00,3,3,0
530,76,155,Bull,2009,-0.340,58,-0.349576602,0.018181818,0.134839972,-999,-999,1,5,2,2,-999,2,1,4.00,3,-999,0
552,77,156,"Luo, Lee, Ng, & Ong",2014,-0.360,273,-0.376885901,0.003703704,0.060858062,-999,-999,4,3,2,2,-999,6,1,-999.00,4,-999,0
563,78,157,Bosmans & De Smedt,2015,-0.420,87,-0.447692024,0.011904762,0.109108945,-999,-999,3,2,2,2,-999,4,1,-999.00,2,3,0
563,78,158,Bosmans & De Smedt,2015,-0.430,87,-0.459896681,0.011904762,0.109108945,-999,-999,3,2,2,2,-999,4,1,-999.00,1,-999,0
571,79,159,"Maloney, Ramirez, Gunderson, Levine, & Beilock",2015,-0.250,438,-0.257547287,0.002298851,0.047946330,-999,-999,1,1,2,2,4,-999,1,-999.00,2,-999,0
571,79,160,"Maloney, Ramirez, Gunderson, Levine, & Beilock",2015,-0.390,438,-0.407091126,0.002298851,0.047946330,-999,-999,1,1,2,2,4,-999,1,-999.00,2,-999,0
583,80,161,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,0.110,127,0.106399703,0.008064516,0.089802651,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
583,80,162,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,0.030,127,0.029008134,0.008064516,0.089802651,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
583,80,163,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,-0.020,127,-0.023004057,0.008064516,0.089802651,-999,-999,3,5,2,2,-999,-999,2,4.00,2,-999,0
583,81,164,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,0.020,173,0.024004610,0.005882353,0.076696499,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
583,81,165,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,-0.040,173,-0.036015564,0.005882353,0.076696499,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
583,81,166,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,-0.040,173,-0.044028428,0.005882353,0.076696499,-999,-999,3,5,2,2,-999,-999,2,4.00,2,-999,0
583,82,167,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,-0.090,376,-0.090244188,0.002680965,0.051778037,-999,-999,3,5,2,2,-999,-999,2,4.00,2,-999,0
583,82,168,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,-0.130,376,-0.126673217,0.002680965,0.051778037,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
583,82,169,"Agus, Penna, Pero- Cebollero, Guardia- Olmos, & Pessa",2016,-0.160,376,-0.164467041,0.002680965,0.051778037,-999,-999,3,5,2,2,-999,-999,2,-999.00,2,-999,0
